areas_of_interest,consultations,detailOfTypeDoc,experience,image_url,name,profile_url,qualifications,reviews,satisfaction,specialization,totalNumOfDocs,typeOfDoc
"Depression, Anxiety, Drug Addicts, Family Problems","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Alees Medical Center, G-15/1, Islamabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Alees Medical Center, G-15/1, Islamabad""}, {""type"": ""PIMS Hospital, Sector G, Islamabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""PIMS Hospital, Sector G, Islamabad""}]",A Counselor guides and supports those who are facing emotional and psychological challenges in life.,3,https://staticconnect.marham.pk/assets/doctors/39412/ms-warda-zafar-counselor-islamabad-24_170X170.webp,Ms. Warda Zafar,https://www.marham.pk/doctors/islamabad/counselor/ms-warda-zafar,"BS (Hons) Applied Psychology, Specialized in Abnormal Psychology, Specialized in Neuroscience and Neuroimaging, Specialized in Possitive Mental Health and Psychiatry",0,100,Counselor,108,Counselor
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3,500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Smart Care Innovations, DHA Phase 8, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""4000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Smart Care Innovations, DHA Phase 8, Lahore""}]",A Counselor guides and supports those who are facing emotional and psychological challenges in life.,15,https://staticconnect.marham.pk/assets/doctors/43722/asst-prof-dr-saleha-tariq-clinical-nutritionist-lahore-77_170X170.webp,Asst. Prof. Dr. Saleha Tariq,https://www.marham.pk/doctors/lahore/clinical-nutritionist/asst-prof-dr-saleha-tariq,"MBBS, MPhil (Community Medicine)",0,100,"Clinical Nutritionist, Counselor",108,Counselor
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Health clinic, Satyana Road, Faisalabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Health clinic, Satyana Road, Faisalabad""}]",A Counselor guides and supports those who are facing emotional and psychological challenges in life.,5,https://staticconnect.marham.pk/assets/doctors/17600/raazia-aslam-counselor-faisalabad-88_170X170.webp,Raazia Aslam,https://www.marham.pk/online-consultation/counselor/faisalabad/raazia-aslam-17600,"M.Phil Clinical Psychology, M.Sc Applied Psychology",17600,96,"Counselor, Psychologist",108,Counselor
"Depression, Anxiety, Drug Addicts, Family Problems","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Dr Saeed Ahmed Clinic, Officers Colony, Wah Cantt"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dr Saeed Ahmed Clinic, Officers Colony, Wah Cantt""}, {""type"": ""Umer Clinic, Lala Rukh (Basti), Wah Cantt"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Umer Clinic, Lala Rukh (Basti), Wah Cantt""}, {""type"": ""City Hospital, Lala Rukh (Basti), Wah Cantt"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""City Hospital, Lala Rukh (Basti), Wah Cantt""}, {""type"": ""Alam Family Hospital, Rawalpindi, Wah Cantt"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Alam Family Hospital, Rawalpindi, Wah Cantt""}]",A Counselor guides and supports those who are facing emotional and psychological challenges in life.,5,https://staticconnect.marham.pk/assets/doctors/43125/dr-ms-nabeela-kanwal-clinical-psychologist-wah-cantt-23_170X170.gallery-edit,Ms. Nabeela Kanwal,https://www.marham.pk/doctors/wah-cantt/clinical-psychologist/ms-nabeela-kanwal,"MSc (Psychology), ADCP (Advanced Diploma in Clinical Psychology)",0,96,"Clinical Psychologist, Counselor",108,Counselor
"Counseling, Mentoring, Coaching","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""850"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]",A Counselor guides and supports those who are facing emotional and psychological challenges in life.,1,https://staticconnect.marham.pk/assets/doctors/18170/mrs-hawwa-muhammad-counselor-karachi-14_170X170.webp,Mrs Hawwa Muhammad,https://www.marham.pk/online-consultation/counselor/lahore/mrs-hawwa-muhammad-18170,MSc Applied Psychology,18170,100,Counselor,108,Counselor
Marriage Counseling. Depression. Anxiety.,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Examine Line Hospital, sewra chowk, Multan"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Examine Line Hospital, sewra chowk, Multan""}]",A Counselor guides and supports those who are facing emotional and psychological challenges in life.,2,https://staticconnect.marham.pk/assets/doctors/26764/sarwat-khan-counselor-multan-32_170X170.webp,Sarwat Khan,https://www.marham.pk/doctors/multan/counselor/sarwat-khan,MS (Psychology),0,100,Counselor,108,Counselor
"Implants, Dentist","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,200"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Iqbal Clinics, Johar Town, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Iqbal Clinics, Johar Town, Lahore""}]","Oral and Maxillofacial Surgeons are specialists in the diagnosis and treatment of a broad range of disorders that affect the facial complex and skeleton, including the jaws and oral cavity.",15,https://staticconnect.marham.pk/assets/doctors/5038/dr-asifa-iqbal-dentist-lahore_170X170.webp,Dr. Asifa Iqbal,https://www.marham.pk/doctors/lahore/dentist/dr-asifa-iqbal,"BDS, M.Phil (Oral Pathology & Microbiology), FCPS (Oral & Maxillofacial Surgery)",0,96,"Dentist, Oral and Maxillofacial Surgeon",137,Oral And Maxillofacial Surgeon
"Fixed Braces, Face Surgery, Dental Implants","[{""type"": ""City Hospital, Jail Road, Gujrat"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""City Hospital, Jail Road, Gujrat""}]","Oral and Maxillofacial Surgeons are specialists in the diagnosis and treatment of a broad range of disorders that affect the facial complex and skeleton, including the jaws and oral cavity.",10,https://staticconnect.marham.pk/assets/doctors/20764/dr-umair-farooq-oral-and-maxillofacial-surgeon-gujrat-40_170X170.webp,Dr. Umair Farooq,https://www.marham.pk/doctors/gujrat/maxillofacial-surgeon/dr-umair-farooq,"BDS, MDS (OMFS)",0,95,"Oral and Maxillofacial Surgeon, Dentist",137,Oral And Maxillofacial Surgeon
,"[{""type"": ""Faisal Hospital, Peoples Colony, Faisalabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Faisal Hospital, Peoples Colony, Faisalabad""}]","Oral and Maxillofacial Surgeons are specialists in the diagnosis and treatment of a broad range of disorders that affect the facial complex and skeleton, including the jaws and oral cavity.",22,https://staticconnect.marham.pk/assets/doctors/13151/prof-dr-muhammad-arshad-badar-oral-and-maxillofacial-surgeon-faisalabad-76_170X170.webp,Prof. Dr. Muhammad Arshad Badar,https://www.marham.pk/doctors/faisalabad/maxillofacial-surgeon/prof-dr-muhammad-arshad-badar,"BDS, FCPS (Oral and Maxillofacial Surgery)",0,97,Oral and Maxillofacial Surgeon,137,Oral And Maxillofacial Surgeon
"Root Canal, Tooth Filing, Implants, Scaling, C- Implants, Dental Implants And Scaling, Smile Makeover, Clear Braces (Aligners), Fixed Braces, Crowns Bridges Pulpotomy, Dental Pain Management, Dental Alignment, Endodontics, Periodontal Treatment, Teeth Replacement, Simple And Surgical Extractions, Crown/Bridge, Aesthetic Restorations, Gingivitis, Canine Teeth, Gum Disease, Tooth Decay, Toothache, Jaw Joint Problems, Orofacial Pain","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Nazeer Dental and Maxillofacial Center, Peshawar Road, Rawalpindi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Nazeer Dental and Maxillofacial Center, Peshawar Road, Rawalpindi""}]","Oral and Maxillofacial Surgeons are specialists in the diagnosis and treatment of a broad range of disorders that affect the facial complex and skeleton, including the jaws and oral cavity.",34,https://staticconnect.marham.pk/assets/doctors/66026/prof-brig-dr-nazir-khan-dentist-rawalpindi-83_170X170.webp,Prof. Dr. Brig R Nazir Khan,https://www.marham.pk/online-consultation/dentist/rawalpindi/prof-dr-brig-r-nazir-khan-66026,"BDS, FCPS Oral Surgery, MCPS Oral Surgery, M.H.P.E",66026,92,"Dentist, Oral and Maxillofacial Surgeon",137,Oral And Maxillofacial Surgeon
"Facial Aesthetics, Root Canal, Tooth Filing, Implants, Scaling, C- Implants, Dental Implants And Scaling, Clear Braces (Aligners), Cosmetic Dentistry, Fixed Crowns And Bridges, Removable Dentures, Teeth Bleaching Whitening & Ortho Treatment I.e Braces, Pain Free Dental Procedurs, Dentistry & Oral Maxillofacial Surgery, Dental Pain Management, Dental Crown & Veneers, Dental Alignment, Dental Extractions","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""BA Healthcare Hospital, Quetta, Quetta"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""BA Healthcare Hospital, Quetta, Quetta""}, {""type"": ""Dr. Ibrahim Dental, Implant & Aesthetics Center, Alamdar Road, Quetta"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dr. Ibrahim Dental, Implant & Aesthetics Center, Alamdar Road, Quetta""}]","Oral and Maxillofacial Surgeons are specialists in the diagnosis and treatment of a broad range of disorders that affect the facial complex and skeleton, including the jaws and oral cavity.",17,https://staticconnect.marham.pk/assets/doctors/8091/dr-mohammad-ibrahim-dentist-quetta-78_170X170.webp,Dr. Mohammad Ibrahim,https://www.marham.pk/online-consultation/dentist/quetta/dr-mohammad-ibrahim-8091,"BDS, Implantology From Korea, Fellowship In Laser Dentistry (PALD),",8091,97,"Dentist, Oral and Maxillofacial Surgeon, Orthodontist",137,Oral And Maxillofacial Surgeon
"Cysts & Tumors Of Face, Cancer Of Face, Oral & Maxillofacial Surgery","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""SN Dental Care, Ashraf Colony, Multan"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""SN Dental Care, Ashraf Colony, Multan""}, {""type"": ""Bakhtawar Amin Medical College And Hospital, Gulistan Housing Scheme, Multan"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Bakhtawar Amin Medical College And Hospital, Gulistan Housing Scheme, Multan""}, {""type"": ""Ali general Hospital, Khanewal Road, Multan"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Ali general Hospital, Khanewal Road, Multan""}]","Oral and Maxillofacial Surgeons are specialists in the diagnosis and treatment of a broad range of disorders that affect the facial complex and skeleton, including the jaws and oral cavity.",10,https://staticconnect.marham.pk/assets/doctors/13985/dr-shahzad-hussain-dentist-multan-67_170X170.webp,Asst. Prof. Dr. Shahzad Hussain,https://www.marham.pk/doctors/multan/maxillofacial-surgeon/asst-prof-dr-shahzad-hussain,"BDS, FCPS, C-Implants",0,98,"Oral and Maxillofacial Surgeon, Dentist, Oral and Maxillofacial Surgeon",137,Oral And Maxillofacial Surgeon
"Dental Implants And Scaling, Tooth Filling, Root Canal Treatment, Fixed Braces, Crowns Bridges Pulpotomy, Simple And Surgical Extractions, Mouth Cancer And Tumors Management, Simple & Surgical Extractions, Oral And Maxillofacial Fractures, Complex Orofacial Infections, Surgical Extractions","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""The National Hospital, Gulberg Rd, Mohalla Guru Nanakpura, Gulberg, Faisalabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""The National Hospital, Gulberg Rd, Mohalla Guru Nanakpura, Gulberg, Faisalabad""}]","Oral and Maxillofacial Surgeons are specialists in the diagnosis and treatment of a broad range of disorders that affect the facial complex and skeleton, including the jaws and oral cavity.",10,https://staticconnect.marham.pk/assets/doctors/16078/dr-malik-muhammad-usama-dentist-faisalabad-83_170X170.webp,Dr. Malik Muhammad Usama,https://www.marham.pk/online-consultation/dentist/faisalabad/dr-malik-muhammad-usama-16078,"BDS, FCPS, CHPE Consultant , Oral & Maxillofacial Surgeon , Implantologist, Cosmetic & Restorative Dentist ,",16078,98,"Dentist, Oral and Maxillofacial Surgeon",137,Oral And Maxillofacial Surgeon
"Cosmetic Dentistry, General Dentistry, Oral Surgery, Dental Implants","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Dental Rehab- Dental Clinic, Fateh Sher Colony, Sahiwal"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dental Rehab- Dental Clinic, Fateh Sher Colony, Sahiwal""}]","Oral and Maxillofacial Surgeons are specialists in the diagnosis and treatment of a broad range of disorders that affect the facial complex and skeleton, including the jaws and oral cavity.",11,https://staticconnect.marham.pk/assets/doctors/14516/dr-muhammad-ahmad-oral-and-maxillofacial-surgeon-multan-93_170X170.webp,Dr. Muhammad Ahmad,https://www.marham.pk/doctors/sahiwal/maxillofacial-surgeon/dr-muhammad-ahmad,"BDS, FCPS-Resident",0,94,"Oral and Maxillofacial Surgeon, Dentist",137,Oral And Maxillofacial Surgeon
